latitude,longitude,name,type,popup
36.155327,-95.992083,Tulsa Bus Plant,EV Facility,"<strong>Tulsa Bus Plant</strong><br/>Navistar<br/>Tulsa, OK<br/>Medium-Duty (Class 3-6)"
34.039138,-118.002779,LA Factory,EV Facility,"<strong>LA Factory</strong><br/>Proterra Powered<br/>City of Industry, CA<br/>Heavy-Duty (Class 7-8)"
32.879546,-111.74758,AMP-1,EV Facility,"<strong>AMP-1</strong><br/>Lucid Motors<br/>Casa Grande, AZ<br/>Light-Duty (Class 1-2)"
39.104383,-94.505504,Kansas City Assembly Plant,EV Facility,"<strong>Kansas City Assembly Plant</strong><br/>Ford<br/>Kansas City, MO<br/>Medium-Duty (Class 3-6)"
42.307175,-83.161995,Rouge Electric Vehicle Center,EV Facility,"<strong>Rouge Electric Vehicle Center</strong><br/>Ford<br/>Dearborn, MI<br/>Light-Duty (Class 1-2)"
33.58762,-93.64851,Spring Hill Manufacturing,EV Facility,"<strong>Spring Hill Manufacturing</strong><br/>General Motors<br/>Spring Hill, TN<br/>Light-Duty (Class 1-2)"
34.941355,-81.0300374,Rock Hill Microfactory,EV Facility,"<strong>Rock Hill Microfactory</strong><br/>Arrival<br/>Rock Hill, SC<br/>Multiple Classes"
38.154537,-85.728374,Louisville Assembly Plant,EV Facility,"<strong>Louisville Assembly Plant</strong><br/>Ford<br/>Louisville, KY<br/>Light-Duty (Class 1-2)"
42.6523975,-83.1325609,NEXT eMobility,EV Facility,"<strong>NEXT eMobility</strong><br/>IC Bus<br/>Rochester Hills, MI<br/>Heavy-Duty (Class 7-8)"
32.977625,-111.521841,Coolidge Multi-Product Factory 4.0,EV Facility,"<strong>Coolidge Multi-Product Factory 4.0</strong><br/>Nikola Motors<br/>Coolidge, AZ<br/>Heavy-Duty (Class 7-8)"
32.977625,-111.521841,Coolidge Multi-Product Factory 4.0,EV Facility,"<strong>Coolidge Multi-Product Factory 4.0</strong><br/>Nikola Motors<br/>Coolidge, AZ<br/>Heavy-Duty (Class 7-8)"
30.264979,-97.746598,Gigafactory 5,EV Facility,"<strong>Gigafactory 5</strong><br/>Tesla<br/>Austin, TX<br/>Multiple Classes"
40.518091,-88.995074,Normal Factory,EV Facility,"<strong>Normal Factory</strong><br/>Rivian<br/>Normal, IL<br/>Multiple Classes"
37.957541,-121.292451,Motiv Stockton Plant,EV Facility,"<strong>Motiv Stockton Plant</strong><br/>Workhorse<br/>Stockton, CA<br/>Medium-Duty (Class 3-6)"
42.378363,-83.04687,Factory ZERO Detroit-Hamtramck Assembly Center,EV Facility,"<strong>Factory ZERO Detroit-Hamtramck Assembly Center</strong><br/>General Motors<br/>Detroit, MI<br/>Light-Duty (Class 1-2)"
36.578648,-85.136557,Fitzgerald Tennessee Manufacturing Facility,EV Facility,"<strong>Fitzgerald Tennessee Manufacturing Facility</strong><br/>Xos Trucks<br/>Byrdstown, TN<br/>Multiple Classes"
34.920567,-81.996745,South Carolina Car Factory,EV Facility,"<strong>South Carolina Car Factory</strong><br/>Volvo Cars<br/>Ridgeville, SC<br/>Light-Duty (Class 1-2)"
41.698618,-83.521458,Toledo Assembly North Complex,EV Facility,"<strong>Toledo Assembly North Complex</strong><br/>Stellantis<br/>Toledo, OH<br/>Light-Duty (Class 1-2)"
41.1659182,-80.857251,Lordstown Assembly,EV Facility,"<strong>Lordstown Assembly</strong><br/>Lordstown Motors<br/>Lordstown, OH<br/>Light-Duty (Class 1-2)"
41.1659182,-80.857251,Lordstown Assembly,EV Facility,"<strong>Lordstown Assembly</strong><br/>Lordstown Motors<br/>Lordstown, OH<br/>Light-Duty (Class 1-2)"
35.0766371,-85.1288686,Chattanooga Plant,EV Facility,"<strong>Chattanooga Plant</strong><br/>Volkswagen<br/>Chattanooga, TN<br/>Light-Duty (Class 1-2)"
42.466585,-83.474698,Motiv Detroit Manufacturing Plant,EV Facility,"<strong>Motiv Detroit Manufacturing Plant</strong><br/>Workhorse<br/>Novi, MI<br/>Heavy-Duty (Class 7-8)"
44.69833,-73.44806,Nova Bus Plattsburgh Plant,EV Facility,"<strong>Nova Bus Plattsburgh Plant</strong><br/>Nova Bus<br/>Plattsburgh, NY<br/>Heavy-Duty (Class 7-8)"
29.356265,-98.527503,San Antonio Manufacturing Plant,EV Facility,"<strong>San Antonio Manufacturing Plant</strong><br/>Navistar<br/>San Antonio, TX<br/>Multiple Classes"
34.898896,-82.174691,Plant Spartanburg,EV Facility,"<strong>Plant Spartanburg</strong><br/>BMW<br/>Greer, SC<br/>Light-Duty (Class 1-2)"
37.102998,-80.687331,New River Valley Manufacturing Plant,EV Facility,"<strong>New River Valley Manufacturing Plant</strong><br/>Volvo Trucks<br/>Dublin, VA<br/>Heavy-Duty (Class 7-8)"
41.666502,-87.559637,Chicago Assembly Plant,EV Facility,"<strong>Chicago Assembly Plant</strong><br/>Ford<br/>Chicago, IL<br/>Light-Duty (Class 1-2)"
45.568754,-122.607882,Portland Truck Manufacturing Plant,EV Facility,"<strong>Portland Truck Manufacturing Plant</strong><br/>Western Star<br/>Portland, OR<br/>Heavy-Duty (Class 7-8)"
42.103211,-83.247573,Flat Rock Assembly Plant,EV Facility,"<strong>Flat Rock Assembly Plant</strong><br/>Ford<br/>Flat Rock, MI<br/>Light-Duty (Class 1-2)"
42.386243,-82.980977,Detroit Assembly Complex - Mack Plant,EV Facility,"<strong>Detroit Assembly Complex - Mack Plant</strong><br/>Stellantis<br/>Detroit, MI<br/>Light-Duty (Class 1-2)"
36.073039,-119.016146,California Facility,EV Facility,"<strong>California Facility</strong><br/>GreenPower Motors<br/>Porterville, CA<br/>Multiple Classes"
33.663713,-85.829793,Anniston Facility,EV Facility,"<strong>Anniston Facility</strong><br/>New Flyer<br/>Anniston, AL<br/>Heavy-Duty (Class 7-8)"
32.977625,-111.521841,Coolidge Multi-Product Factory 4.0,EV Facility,"<strong>Coolidge Multi-Product Factory 4.0</strong><br/>Nikola Motors<br/>Coolidge, AZ<br/>Heavy-Duty (Class 7-8)"
47.773789,-96.606834,Crookston Facility,EV Facility,"<strong>Crookston Facility</strong><br/>New Flyer<br/>Crookston, MN<br/>Heavy-Duty (Class 7-8)"
45.570428,-94.165898,St. Cloud Facility,EV Facility,"<strong>St. Cloud Facility</strong><br/>New Flyer<br/>St Cloud, MN<br/>Heavy-Duty (Class 7-8)"
40.046394,-76.296547,Lancaster Factory,EV Facility,"<strong>Lancaster Factory</strong><br/>BYD<br/>Lancaster, CA<br/>Heavy-Duty (Class 7-8)"
33.173089,-87.237022,Tuscaloosa County Plant,EV Facility,"<strong>Tuscaloosa County Plant</strong><br/>Mercedes-Benz<br/>Vance, AL<br/>Light-Duty (Class 1-2)"
36.327726,-119.645914,FF ieFactory California,EV Facility,"<strong>FF ieFactory California</strong><br/>Faraday Future<br/>Hanford, CA<br/>Light-Duty (Class 1-2)"
41.50047,-85.83058,HQ and Manufacturing Facility,EV Facility,"<strong>HQ and Manufacturing Facility</strong><br/>Turtle Top<br/>New Paris, IN<br/>Medium-Duty (Class 3-6)"
44.07451,-71.3773,Livermore Production Plant and HQ,EV Facility,"<strong>Livermore Production Plant and HQ</strong><br/>Gillig<br/>Livermore, CA<br/>Heavy-Duty (Class 7-8)"
32.879546,-111.74758,AMP-1,EV Facility,"<strong>AMP-1</strong><br/>Lucid Motors<br/>Casa Grande, AZ<br/>Light-Duty (Class 1-2)"
37.545665,-121.985069,Tesla Fremont Factory,EV Facility,"<strong>Tesla Fremont Factory</strong><br/>Tesla<br/>Fremont, CA<br/>Light-Duty (Class 1-2)"
37.545665,-121.985069,Tesla Fremont Factory,EV Facility,"<strong>Tesla Fremont Factory</strong><br/>Tesla<br/>Fremont, CA<br/>Light-Duty (Class 1-2)"
41.581218,-85.834392,Goshen Bus Manufacturing Facility,EV Facility,"<strong>Goshen Bus Manufacturing Facility</strong><br/>Starcraft Bus<br/>Goshen, IN<br/>Medium-Duty (Class 3-6)"
33.91752,-117.15781,Moreno Valley Manufacturing Plant,EV Facility,"<strong>Moreno Valley Manufacturing Plant</strong><br/>Karma Automotive<br/>Moreno Valley, CA<br/>Light-Duty (Class 1-2)"
37.672111,-122.083963,Motiv Hayward Plant,EV Facility,"<strong>Motiv Hayward Plant</strong><br/>Workhorse<br/>Hayward, CA<br/>Medium-Duty (Class 3-6)"
40.046394,-76.296547,Lancaster Factory,EV Facility,"<strong>Lancaster Factory</strong><br/>BYD<br/>Lancaster, CA<br/>Heavy-Duty (Class 7-8)"
38.053926,-122.155566,Coda Benica Plant,EV Facility,"<strong>Coda Benica Plant</strong><br/>Coda<br/>Benicia, CA<br/>Light-Duty (Class 1-2)"
41.260504,-74.357139,Warwick Manufacturing Facility,EV Facility,"<strong>Warwick Manufacturing Facility</strong><br/>Trans Tech<br/>Warwick, NY<br/>Medium-Duty (Class 3-6)"
39.746266,-75.550586,Delaware Factory,EV Facility,"<strong>Delaware Factory</strong><br/>Fisker<br/>Wilmington, DE<br/>Light-Duty (Class 1-2)"
38.053926,-122.155566,Coda Benica Plant,EV Facility,"<strong>Coda Benica Plant</strong><br/>Coda<br/>Benicia, CA<br/>Light-Duty (Class 1-2)"
35.981948,-86.518531,Smyrna Vehicle Assembly Plant,EV Facility,"<strong>Smyrna Vehicle Assembly Plant</strong><br/>Nissan<br/>Smyrna, TN<br/>Light-Duty (Class 1-2)"
34.850746,-82.398964,Greenville Assembly Facility,EV Facility,"<strong>Greenville Assembly Facility</strong><br/>Phoenix Motorcars<br/>Greenville, SC<br/>Heavy-Duty (Class 7-8)"
39.746266,-75.550586,Delaware Factory,EV Facility,"<strong>Delaware Factory</strong><br/>Fisker<br/>Wilmington, DE<br/>Light-Duty (Class 1-2)"
33.875665,-117.568843,Corona Manufacturing Facility and HQ,EV Facility,"<strong>Corona Manufacturing Facility and HQ</strong><br/>Vantage Vehicle<br/>Corona, CA<br/>Light-Duty (Class 1-2)"
41.104812,-81.435713,HQ and Manufacturing Facility,EV Facility,"<strong>HQ and Manufacturing Facility</strong><br/>Myers EV<br/>Tallmadge, OH<br/>Light-Duty (Class 1-2)"
38.027907,-97.939472,HQ and Manufacturing Facility,EV Facility,"<strong>HQ and Manufacturing Facility</strong><br/>Collins Bus Corporation<br/>South Hutchinson, KS<br/>Multiple Classes"
32.73802732245,-97.067737475535,Arlington Assembly,Traditional/Other Facility,"<strong>Arlington Assembly</strong><br/>General Motors<br/>NA, NA<br/>Cadillac Escalade, Cadillac Escalade ESV, Chevrolet Tahoe, Chevrolet Suburban, GMC Yukon, GMC Yukon XL"
37.009905472868,-86.365758621304,Bowling Green Assembly,Traditional/Other Facility,"<strong>Bowling Green Assembly</strong><br/>General Motors<br/>NA, NA<br/>Chevrolet Corvette"
42.380815624437,-83.046410215575,Detroit/Hamtramck Assembly,Traditional/Other Facility,"<strong>Detroit/Hamtramck Assembly</strong><br/>General Motors<br/>NA, NA<br/>Chevrolet Silverado EV, GMC Sierra EV, Cadillac Escalade IQ, GMC Hummer EV"
39.14716492833,-94.606086422971,Fairfax Assembly,Traditional/Other Facility,"<strong>Fairfax Assembly</strong><br/>General Motors<br/>NA, NA<br/>Chevrolet Bolt EV, Chevrolet Equinox, Chevrolet Equinox EV, Buick Envision (2028)"
42.987599993584,-83.714031988622,Flint Truck Assembly,Traditional/Other Facility,"<strong>Flint Truck Assembly</strong><br/>General Motors<br/>NA, NA<br/>Chevrolet Silverado, GMC Sierra"
40.962849986256,-85.303179978069,Fort Wayne Assembly,Traditional/Other Facility,"<strong>Fort Wayne Assembly</strong><br/>General Motors<br/>NA, NA<br/>Chevrolet Silverado, GMC Sierra"
42.69708964168,-84.67594229834,Lansing Delta Township Assembly,Traditional/Other Facility,"<strong>Lansing Delta Township Assembly</strong><br/>General Motors<br/>NA, NA<br/>Buick Enclave, Chevrolet Traverse, GMC Acadia"
42.724079998547,-84.555979997179,Lansing Grand River Assembly,Traditional/Other Facility,"<strong>Lansing Grand River Assembly</strong><br/>General Motors<br/>NA, NA<br/>Cadillac CT4, Cadillac CT5"
42.716009692622,-83.26089657995,Orion Assembly,Traditional/Other Facility,"<strong>Orion Assembly</strong><br/>General Motors<br/>NA, NA<br/>Chevrolet Silverado, GMC Sierra, Cadillac Escalade"
35.739817771008,-86.961560895183,Spring Hill Manufacturing,Traditional/Other Facility,"<strong>Spring Hill Manufacturing</strong><br/>General Motors<br/>NA, NA<br/>Cadillac Lyriq, Cadillac Vistiq, Chevrolet Blazer (crossover)"
38.823065715324,-90.820821007163,Wentzville Assembly,Traditional/Other Facility,"<strong>Wentzville Assembly</strong><br/>General Motors<br/>NA, NA<br/>Chevrolet Express, GMC Savana, Chevrolet Colorado, GMC Canyon"
42.098485842393,-83.246995864085,Flat Rock Assembly Plant,Traditional/Other Facility,"<strong>Flat Rock Assembly Plant</strong><br/>Ford Motor Company<br/>NA, NA<br/>Ford Mustang"
41.663752944052,-87.5614389533,Chicago Assembly,Traditional/Other Facility,"<strong>Chicago Assembly</strong><br/>Ford Motor Company<br/>NA, NA<br/>Ford Explorer, Lincoln Aviator"
42.296054299127,-83.162100093049,Dearborn Truck,Traditional/Other Facility,"<strong>Dearborn Truck</strong><br/>Ford Motor Company<br/>NA, NA<br/>Ford F-150"
39.200396299921,-94.482215472722,Kansas City Assembly,Traditional/Other Facility,"<strong>Kansas City Assembly</strong><br/>Ford Motor Company<br/>NA, NA<br/>Ford F-150, Ford Transit"
38.293511927265,-85.532210537015,Kentucky Truck Plant,Traditional/Other Facility,"<strong>Kentucky Truck Plant</strong><br/>Ford Motor Company<br/>NA, NA<br/>Ford Super Duty, Ford Expedition & Expedition Max, Lincoln Navigator & Navigator L"
38.154998295081,-85.727161870211,Louisville Assembly Plant,Traditional/Other Facility,"<strong>Louisville Assembly Plant</strong><br/>Ford Motor Company<br/>NA, NA<br/>NA"
42.275289349386,-83.407125921644,Michigan Assembly Plant,Traditional/Other Facility,"<strong>Michigan Assembly Plant</strong><br/>Ford Motor Company<br/>NA, NA<br/>Ford Ranger, Ford Bronco"
41.483425601145,-82.063684203692,Ohio Assembly,Traditional/Other Facility,"<strong>Ohio Assembly</strong><br/>Ford Motor Company<br/>NA, NA<br/>Ford F-650, Ford Super Duty (Chassis Cab), Ford E-Series (Econoline) Cutaway/Strip Chassis"
42.375350158266,-82.962477006686,Jefferson North Assembly,Traditional/Other Facility,"<strong>Jefferson North Assembly</strong><br/>Stellantis<br/>NA, NA<br/>Jeep Grand Cherokee, Dodge Durango"
42.569292230797,-83.033765779358,Sterling Heights Assembly,Traditional/Other Facility,"<strong>Sterling Heights Assembly</strong><br/>Stellantis<br/>NA, NA<br/>Ram 1500"
41.69777001799,-83.521330022962,Toledo Complex,Traditional/Other Facility,"<strong>Toledo Complex</strong><br/>Stellantis<br/>NA, NA<br/>Jeep Wrangler, Jeep Gladiator"
42.454549382652,-83.041085695401,Warren Truck Assembly,Traditional/Other Facility,"<strong>Warren Truck Assembly</strong><br/>Stellantis<br/>NA, NA<br/>Jeep Grand Wagoneer"
42.379784439219,-82.978864116294,Detroit Assembly Complex – Mack,Traditional/Other Facility,"<strong>Detroit Assembly Complex – Mack</strong><br/>Stellantis<br/>NA, NA<br/>Jeep Grand Cherokee"
42.236150010599,-88.870210018414,Belvidere Assembly Plant,Traditional/Other Facility,"<strong>Belvidere Assembly Plant</strong><br/>Stellantis<br/>NA, NA<br/>Jeep Cherokee (KM), Jeep Compass"
37.49368683784,-121.94173805506,Tesla Factory,Traditional/Other Facility,"<strong>Tesla Factory</strong><br/>Tesla<br/>NA, NA<br/>Tesla Model S, Tesla Model 3, Tesla Model X, Tesla Model Y"
30.224351305619,-97.618557260194,Gigafactory Texas,Traditional/Other Facility,"<strong>Gigafactory Texas</strong><br/>Tesla<br/>NA, NA<br/>Tesla Cybertruck, Tesla Model Y"
39.538260004268,-119.439447009675,Gigafactory Nevada,Traditional/Other Facility,"<strong>Gigafactory Nevada</strong><br/>Tesla<br/>NA, NA<br/>Tesla Semi"
40.509286388061,-89.05449445781,Rivian Normal Illinois Factory,Traditional/Other Facility,"<strong>Rivian Normal Illinois Factory</strong><br/>Rivian<br/>NA, NA<br/>Rivian R1T, Rivian R1S, Rivian R2, Rivian EDV"
32.852946525837,-111.77610477981,Lucid AMP-1,Traditional/Other Facility,"<strong>Lucid AMP-1</strong><br/>Lucid Motors<br/>NA, NA<br/>Lucid Air, Lucid Gravity"
41.235151,-85.856639,TBA,Traditional/Other Facility,"<strong>TBA</strong><br/>Slate Auto<br/>NA, NA<br/>Slate Truck (Q42026)"
38.261220477643,-84.53096605117,Toyota Motor Manufacturing Kentucky,Traditional/Other Facility,"<strong>Toyota Motor Manufacturing Kentucky</strong><br/>Toyota<br/>NA, NA<br/>Toyota Camry"
38.29262583437,-87.564121413773,Toyota Motor Manufacturing Indiana,Traditional/Other Facility,"<strong>Toyota Motor Manufacturing Indiana</strong><br/>Toyota<br/>NA, NA<br/>Toyota Sienna, Toyota Highlander, Toyota Grand Highlander, Lexus TX"
29.262866922311,-98.541406811467,Toyota Motor Manufacturing Texas,Traditional/Other Facility,"<strong>Toyota Motor Manufacturing Texas</strong><br/>Toyota<br/>NA, NA<br/>Toyota Tundra, Toyota Sequoia"
34.383602409802,-88.891671965314,Toyota Motor Manufacturing Mississippi,Traditional/Other Facility,"<strong>Toyota Motor Manufacturing Mississippi</strong><br/>Toyota<br/>NA, NA<br/>Toyota Corolla"
34.681007002797,-86.84942796214,Mazda Toyota Manufacturing USA,Traditional/Other Facility,"<strong>Mazda Toyota Manufacturing USA</strong><br/>Toyota<br/>NA, NA<br/>Toyota Corolla Cross, Mazda CX-50"
40.276959980967,-83.506109995537,"Honda of America Manufacturing, Inc. Marysville Auto Plant",Traditional/Other Facility,"<strong>Honda of America Manufacturing, Inc. Marysville Auto Plant</strong><br/>Honda<br/>NA, NA<br/>Honda Accord, Acura Integra"
40.331819285793,-83.559116983581,"Honda of America Manufacturing, Inc. East Liberty Auto Plant",Traditional/Other Facility,"<strong>Honda of America Manufacturing, Inc. East Liberty Auto Plant</strong><br/>Honda<br/>NA, NA<br/>Honda CR-V, Acura RDX, Acura MDX"
33.616073589593,-86.145538113148,"Honda Manufacturing of Alabama, LLC",Traditional/Other Facility,"<strong>Honda Manufacturing of Alabama, LLC</strong><br/>Honda<br/>NA, NA<br/>Honda Odyssey, Honda Passport, Honda Pilot, Honda Ridgeline"
39.37698372145,-85.543086643118,"Honda Manufacturing of Indiana, LLC",Traditional/Other Facility,"<strong>Honda Manufacturing of Indiana, LLC</strong><br/>Honda<br/>NA, NA<br/>Honda Civic, Honda CR-V"
35.963948688453,-86.491973235501,"Nissan North America, Inc. Smyrna",Traditional/Other Facility,"<strong>Nissan North America, Inc. Smyrna</strong><br/>Nissan<br/>NA, NA<br/>Nissan Rogue, Nissan Pathfinder, Nissan Murano, Infiniti QX60"
32.571834089501,-90.066795512134,"Nissan North America, Inc. Canton",Traditional/Other Facility,"<strong>Nissan North America, Inc. Canton</strong><br/>Nissan<br/>NA, NA<br/>Nissan Altima, Nissan Frontier"
34.681007002797,-86.84942796214,Mazda Toyota Manufacturing USA,Traditional/Other Facility,"<strong>Mazda Toyota Manufacturing USA</strong><br/>Mazda<br/>NA, NA<br/>Mazda CX-50, Toyota Corolla Cross"
40.37451646808,-86.798991448413,"Subaru of Indiana Automotive, Inc.",Traditional/Other Facility,"<strong>Subaru of Indiana Automotive, Inc.</strong><br/>Subaru<br/>NA, NA<br/>Subaru Outback, Subaru Forester, Subaru Crosstrek, Subaru Ascent"
32.27985254595,-86.330186746237,Hyundai Motor Manufacturing Alabama,Traditional/Other Facility,"<strong>Hyundai Motor Manufacturing Alabama</strong><br/>Hyundai Motor Company<br/>NA, NA<br/>Hyundai Tucson, Hyundai Santa Fe, Hyundai Santa Cruz, Genesis GV70 (ICE & EV)"
32.168546188244,-81.44693095583,Hyundai Motor Group Metaplant America,Traditional/Other Facility,"<strong>Hyundai Motor Group Metaplant America</strong><br/>Hyundai Motor Company<br/>NA, NA<br/>Hyundai Ioniq 5, Hyundai Ioniq 9"
32.917519785891,-85.12011720106,Kia Motors Manufacturing Georgia,Traditional/Other Facility,"<strong>Kia Motors Manufacturing Georgia</strong><br/>Kia<br/>NA, NA<br/>Kia EV6, Kia Sportage, Kia Sorento, Kia Telluride, Kia EV9"
35.080045063552,-85.132663820465993,Volkswagen Chattanooga Assembly Plant,Traditional/Other Facility,"<strong>Volkswagen Chattanooga Assembly Plant</strong><br/>Volkswagen Group<br/>NA, NA<br/>Volkswagen Atlas, Volkswagen Atlas Cross Sport, Volkswagen ID.4"
34.215166,-80.973608,Scout Production Center (2026),Traditional/Other Facility,"<strong>Scout Production Center (2026)</strong><br/>Volkswagen Group<br/>NA, NA<br/>Scout Traveler, Scout Terra"
33.154184715378,-80.244413402171,Volvo Cars USA LLC,Traditional/Other Facility,"<strong>Volvo Cars USA LLC</strong><br/>Volvo Cars<br/>NA, NA<br/>Volvo EX90, Polestar 3"
35.702701353432,-79.255390400413,VinFast USA,Traditional/Other Facility,"<strong>VinFast USA</strong><br/>VinFast<br/>NA, NA<br/>TBA"
34.899420917453,-82.17187353511,"BMW US Manufacturing Company, LLC",Traditional/Other Facility,"<strong>BMW US Manufacturing Company, LLC</strong><br/>BMW<br/>NA, NA<br/>BMW X3, BMW X4, BMW X5, BMW X6, BMW X7"
33.185059993148,-87.260800035326,"Mercedes-Benz U.S. International, Inc.",Traditional/Other Facility,"<strong>Mercedes-Benz U.S. International, Inc.</strong><br/>Mercedes-Benz Group<br/>NA, NA<br/>Mercedes-Benz GLE-Class, Mercedes-Benz GLS-Class, Mercedes-Benz EQS SUV"
32.964729011508,-80.10700199758,"Mercedes-Benz Vans, LLC.",Traditional/Other Facility,"<strong>Mercedes-Benz Vans, LLC.</strong><br/>Mercedes-Benz Group<br/>NA, NA<br/>Mercedes-Benz Sprinter"
39.393261000231,-81.46934172207,"Hino Motors Manufacturing U.S.A., Inc.",Traditional/Other Facility,"<strong>Hino Motors Manufacturing U.S.A., Inc.</strong><br/>Hino Motors<br/>NA, NA<br/>Class 6 & 7 Medium Duty Trucks (GVWR: 16,001 - 33,000 lbs.), Specialized Trucks"
