system:index,institution_type,name,no2,.geo
0000000000000000079b_0,Power Plant,Austin,2.3946345418340053E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.8130597113541,30.277716651248472]}"
0000000000000000079c_0,Power Plant,Buchanan Dam (TX),1.4730432865129935E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.44188041023776,30.780773210355402]}"
0000000000000000079d_0,Power Plant,Granite Shoals,1.2471045227217667E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.31611627046102,30.529244930801937]}"
0000000000000000079e_0,Power Plant,Inks,1.2067466230573666E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.3789983403494,30.71789114046704]}"
0000000000000000079f_0,Power Plant,Marble Falls,1.628348777706572E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.25323420057266,30.529244930801937]}"
000000000000000007a0_0,Power Plant,Marshall Ford,1.864701457189323E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.87594178124246,30.403480791025206]}"
000000000000000007a1_0,Power Plant,Sim Gideon,1.96947530927897E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.2471210823588,30.151952511471737]}"
000000000000000007a2_0,Power Plant,Leon Creek,2.5782530497199715E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.56764455001449,29.334485602922975]}"
000000000000000007a3_0,Power Plant,O W Sommers,3.259505777339062E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.31611627046102,29.334485602922975]}"
000000000000000007a4_0,Power Plant,V H Braunig,2.6153665473462877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.3789983403494,29.271603533034607]}"
000000000000000007a5_0,Power Plant,R W Miller,1.9872350592376008E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.31611627046102,32.6672353070064]}"
000000000000000007a6_0,Power Plant,Pearsall,1.4679115989464122E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.07070110912143,28.957193183592775]}"
000000000000000007a7_0,Power Plant,Sam Rayburn,1.0984458567626707E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.12135694258207,28.894311113704408]}"
000000000000000007a8_0,Power Plant,Upper Beaver,7.593278004147421E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.4645819953435,38.26373952707102]}"
000000000000000007a9_0,Power Plant,Cutler Hydro,1.8938688813375235E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.02440750612493,41.84801751070791]}"
000000000000000007aa_0,Power Plant,Gadsby,3.870156123247176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8986433663482,40.77902232260568]}"
000000000000000007ab_0,Power Plant,Granite,2.3817683186403672E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77287922657146,40.590376112940575]}"
000000000000000007ac_0,Power Plant,Pioneer,3.285232305099707E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,41.21919681182424]}"
000000000000000007ad_0,Power Plant,Snake Creek,4.598861892858594E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.52135094701799,40.527494043052215]}"
000000000000000007ae_0,Power Plant,H L Spurlock,3.15734657863983E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.79035812624836,38.70391401628958]}"
000000000000000007af_0,Power Plant,Manatee,2.8902669300705928E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34407051881594,27.636669715937078]}"
000000000000000007b0_0,Power Plant,Martin,2.5313766341881324E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.58337256194167,27.07073108694178]}"
000000000000000007b1_0,Power Plant,St Lucie,2.800467759495176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.26896221249984,27.322259366495246]}"
000000000000000007b2_0,Power Plant,DeBary,2.891283638660232E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.33795740060208,28.894311113704408]}"
000000000000000007b3_0,Power Plant,Deerfield 2,2.9097694327603655E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.72311382589587,42.602602349368304]}"
000000000000000007b4_0,Power Plant,West Tisbury Generating Facility,1.7974488301602103E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64800551957977,41.40784302148934]}"
000000000000000007b5_0,Power Plant,Edwin I Hatch,2.656416855809997E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34407051881594,31.912650468346]}"
000000000000000007b6_0,Power Plant,Big Cajun 2,2.1735622080750947E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39908858274072,30.71789114046704]}"
000000000000000007b7_0,Power Plant,Kahului,7.678786203677814E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.48203091720003,20.908288237881862]}"
000000000000000007b8_0,Power Plant,Cascade Creek,3.092210860705492E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.46808377084294,44.048889956800735]}"
000000000000000007b9_0,Power Plant,Coachella,3.350036679385402E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.17462411875712,33.67334842522026]}"
000000000000000007ba_0,Power Plant,R D Morrow,1.871020231029754E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.38686234631298,31.22094769957397]}"
000000000000000007bb_0,Power Plant,Electrifarm,3.551760378110709E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.40520170095458,42.41395613970321]}"
000000000000000007bc_0,Power Plant,Nearman Creek,5.603854656721426E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.66895621693577,39.14408850550815]}"
000000000000000007bd_0,Power Plant,Iatan,3.3300773332496574E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.9833665663776,39.45849885494998]}"
000000000000000007be_0,Power Plant,Jeffrey Energy Center,2.7470919646952564E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.1152438243682,39.269852645284885]}"
000000000000000007bf_0,Power Plant,Trimble County,3.653488101915036E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.4252919433459,38.57814987651285]}"
000000000000000007c0_0,Power Plant,Grand Gulf,1.8014195927521776E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02179616341051,32.038414608122736]}"
000000000000000007c1_0,Power Plant,Victor J Daniel Jr,2.5035947238884105E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.56939543776421,30.529244930801937]}"
000000000000000007c2_0,Power Plant,Greenwood (MO),3.091942110972544E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.29166379760558,38.89256022595468]}"
000000000000000007c3_0,Power Plant,Colstrip,2.6216370835203756E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61654949572541,45.87246998356336]}"
000000000000000007c4_0,Power Plant,Gerald Gentleman,3.3312059440854916E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.14580941543753,41.09343267204751]}"
000000000000000007c5_0,Power Plant,Stony Brook,3.447910158204309E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.53446761623076,42.22530993003811]}"
000000000000000007c6_0,Power Plant,Deerfield 3,2.9097694327603655E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.72311382589587,42.602602349368304]}"
000000000000000007c7_0,Power Plant,R M Schahfer,3.99455774748125E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.99734369055506,41.21919681182424]}"
000000000000000007c8_0,Power Plant,Stairs,2.7145120293670057E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77287922657146,40.65325818282894]}"
000000000000000007c9_0,Power Plant,Weber,2.378598391774643E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8986433663482,41.15631474193588]}"
000000000000000007ca_0,Power Plant,Bountiful City,2.6803492266810645E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8986433663482,40.90478646238241]}"
000000000000000007cb_0,Power Plant,Brigham City,1.7844007532596634E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.02440750612493,41.47072509137771]}"
000000000000000007cc_0,Power Plant,Hydro III,1.353783776372355E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77287922657146,41.72225337093118]}"
000000000000000007cd_0,Power Plant,Manti Upper,9.877048304094532E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.64711508679473,39.269852645284885]}"
000000000000000007ce_0,Power Plant,Bartholomew,1.871651293306261E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.52135094701799,40.15020162372201]}"
000000000000000007cf_0,Power Plant,Spanish Fork,1.6187594548019642E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.58423301690637,40.087319553833645]}"
000000000000000007d0_0,Power Plant,Gateway,1.8246958229727636E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.83576129645982,41.15631474193588]}"
000000000000000007d1_0,Power Plant,Wanship,1.2493251036669095E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.39558680724126,40.77902232260568]}"
000000000000000007d2_0,Power Plant,Boulder,8.929572586980055E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.45846887712963,38.01221124751755]}"
000000000000000007d3_0,Power Plant,Uintah,4.371423143794152E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.07506333958557,40.527494043052215]}"
000000000000000007d4_0,Power Plant,Ascutney,2.2086269356257962E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.40870347645404,43.42006925791707]}"
000000000000000007d5_0,Power Plant,Smith (VT),1.7007374164528308E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.15717519690057,43.98600788691237]}"
000000000000000007d6_0,Power Plant,Cavendish,2.091859485229997E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.59734968611913,43.3571871880287]}"
000000000000000007d7_0,Power Plant,Clark Falls,2.0212892683798425E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10040624522605,44.61482858579603]}"
000000000000000007d8_0,Power Plant,Fairfax Falls,2.2110288618408378E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.97464210544933,44.6777106556844]}"
000000000000000007d9_0,Power Plant,Glen,2.0246513178887404E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.97464210544933,43.60871546758217]}"
000000000000000007da_0,Power Plant,Lower Middlebury,2.1462929062633902E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16328831511443,44.048889956800735]}"
000000000000000007db_0,Power Plant,Milton,2.0212892683798425E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10040624522605,44.61482858579603]}"
000000000000000007dc_0,Power Plant,Peterson,2.242564487636765E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16328831511443,44.61482858579603]}"
000000000000000007dd_0,Power Plant,Pittsford,2.1986737915597302E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.97464210544933,43.67159753747054]}"
000000000000000007de_0,Power Plant,Rutland,2.0246513178887404E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.97464210544933,43.60871546758217]}"
000000000000000007df_0,Power Plant,Salisbury,2.1058402089925334E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10040624522605,43.923125817024]}"
000000000000000007e0_0,Power Plant,Silver Lake (VT),1.963174468483254E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0375241753377,43.923125817024]}"
000000000000000007e1_0,Power Plant,Weybridge,2.2460127868335002E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.22617038500279,44.048889956800735]}"
000000000000000007e2_0,Power Plant,Newport,1.5480765722927377E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.15717519690057,44.92923893523787]}"
000000000000000007e3_0,Power Plant,Cornell,2.2599382648117343E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14756030318725,45.18076721479133]}"
000000000000000007e4_0,Power Plant,Wallace Dam,2.6380632297411374E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.1615374273647,33.35893807577843]}"
000000000000000007e5_0,Power Plant,North Loop,2.9425031807287548E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.14405852768779,32.41570702745293]}"
000000000000000007e6_0,Power Plant,Lewis & Clark,1.7826309031600685E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.16414877007911,47.69605001032599]}"
000000000000000007e7_0,Power Plant,Sherburne County,3.628595286300611E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.91437137827538,45.36941342445643]}"
000000000000000007e8_0,Power Plant,Spirit Mound,3.3581791860820685E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.99559280280533,42.91701269881014]}"
000000000000000007e9_0,Power Plant,Sooner,2.3581914920737018E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,36.44015950030839]}"
000000000000000007ea_0,Power Plant,Nebraska City,2.9197550170933674E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.80083347492636,40.590376112940575]}"
000000000000000007eb_0,Power Plant,Big Stone,3.2820520349086235E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.4925362436984,45.306531354568065]}"
000000000000000007ec_0,Power Plant,Diablo Canyon,1.5703174545390604E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.82789729049624,35.18251810254106]}"
000000000000000007ed_0,Power Plant,Helms Pumped Storage,4.637128871966079E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.94143519384524,37.00609812930369]}"
000000000000000007ee_0,Power Plant,Wyodak,2.3955373036853472E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.35890809795808,44.300418236354204]}"
000000000000000007ef_0,Power Plant,TalenEnergy Susquehanna,1.7245179883582332E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.11874559986765,41.09343267204751]}"
000000000000000007f0_0,Power Plant,Limerick,3.5261660791445494E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.61568904076073,40.21308369361038]}"
000000000000000007f1_0,Power Plant,James A Fitzpatrick,1.8626338774179497E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.43315594930948,43.545833397693805]}"
000000000000000007f2_0,Power Plant,Fort St Vrain,3.181318118947886E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.85585153885114,40.275965763498746]}"
000000000000000007f3_0,Power Plant,Gibson,3.8326133933508454E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.75192852921546,38.38950366684775]}"
000000000000000007f4_0,Power Plant,Seabrook,2.6088917770640733E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83665172924486,42.91701269881014]}"
000000000000000007f5_0,Power Plant,PSEG Hope Creek Generating Station,3.491818298791725E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.55280697087235,39.45849885494998]}"
000000000000000007f6_0,Power Plant,Deerfield 4,2.9097694327603655E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.72311382589587,42.602602349368304]}"
000000000000000007f7_0,Power Plant,Whitehorn,3.3113581513713464E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.7772414570356,48.89080933820496]}"
000000000000000007f8_0,Power Plant,R E Ginna Nuclear Power Plant,2.1734018322517845E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.31350492774662,43.294305118140336]}"
000000000000000007f9_0,Power Plant,McIntosh,2.524662400294146E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.14931119093697,32.352824957564565]}"
000000000000000007fa_0,Power Plant,Shrewsbury,3.470112581925766E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.717000707682,42.288191999926475]}"
000000000000000007fb_0,Power Plant,Fairfield Pumped Storage,2.1684906810162575E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.33795740060208,34.302169124103926]}"
000000000000000007fc_0,Power Plant,V C Summer,2.1684906810162575E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.33795740060208,34.302169124103926]}"
000000000000000007fd_0,Power Plant,Amistad Dam & Power,1.4130347947960095E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.08292734554915,29.460249742699705]}"
000000000000000007fe_0,Power Plant,Berlin 5,1.7250141776463283E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.59734968611913,44.23753616646584]}"
000000000000000007ff_0,Power Plant,Colchester 16,2.271509003027338E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16328831511443,44.4890644460193]}"
00000000000000000800_0,Power Plant,Essex Junction 19,2.124387858737328E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10040624522605,44.4890644460193]}"
00000000000000000801_0,Power Plant,Marshfield 6,1.832228219788549E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.34582140656566,44.36330030624257]}"
00000000000000000802_0,Power Plant,Middlesex 2,1.5945234863477036E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.66023175600749,44.300418236354204]}"
00000000000000000803_0,Power Plant,West Danville 15,1.4689485486053466E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.15717519690057,44.42618237613094]}"
00000000000000000804_0,Power Plant,Bellows Falls,2.328383874048956E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.4715855463424,43.1685409783636]}"
00000000000000000805_0,Power Plant,Harriman,1.938301310816249E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.91176003556096,42.791248559033406]}"
00000000000000000806_0,Power Plant,Canaan,1.6429178025510503E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.5283544980169,44.992121005126236]}"
00000000000000000807_0,Power Plant,West Charleston,2.0004196764609533E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.03141105712383,44.8663568653495]}"
00000000000000000808_0,Power Plant,Burlington GT,2.1190742270545717E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.22617038500279,44.4890644460193]}"
00000000000000000809_0,Power Plant,Great Falls (VT),1.808516700908511E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.96852898723546,44.4890644460193]}"
0000000000000000080a_0,Power Plant,Morrisville,7.345802078121459E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.59734968611913,44.551946515907666]}"
0000000000000000080b_0,Power Plant,Cadys Falls,7.345802078121459E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.59734968611913,44.551946515907666]}"
0000000000000000080c_0,Power Plant,Buck Hydro,2.0159620229410435E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.96066498127188,36.817451919638586]}"
0000000000000000080d_0,Power Plant,Byllesby 2,1.8295367304429927E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.96066498127188,36.75456984975022]}"
0000000000000000080e_0,Power Plant,Claytor,1.465479949381735E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.58337256194167,37.068980199192055]}"
0000000000000000080f_0,Power Plant,Clinch River,1.6502467610552044E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.2183063790392,36.94321605941532]}"
00000000000000000810_0,Power Plant,Leesville,1.6960724385874672E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.38861323406272,37.068980199192055]}"
00000000000000000811_0,Power Plant,Niagara,2.290482263693223E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.89166979316964,37.257626408857156]}"
00000000000000000812_0,Power Plant,Reusens,2.2261196042778435E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.19996702439761,37.44627261852225]}"
00000000000000000813_0,Power Plant,Smith Mountain,1.7730257692982724E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.51437737383945,37.068980199192055]}"
00000000000000000814_0,Power Plant,Bayview,2.4596105873304728E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.99298146009092,37.257626408857156]}"
00000000000000000815_0,Power Plant,Tasley,2.0967287580887812E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67857111064909,37.69780089807572]}"
00000000000000000816_0,Power Plant,Luray Hydro Station,2.1596804638506504E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.50826425562558,38.70391401628958]}"
00000000000000000817_0,Power Plant,Newport Hydro Station,2.1084891458085383E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.57114632551395,38.57814987651285]}"
00000000000000000818_0,Power Plant,Chesterfield,3.0142094445157065E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.37638699763498,37.383390548633884]}"
00000000000000000819_0,Power Plant,Carters,2.7508421501901926E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.6707071046855,34.61657947354576]}"
0000000000000000081a_0,Power Plant,Jones Bluff,1.98460004769711E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,32.352824957564565]}"
0000000000000000081b_0,Power Plant,Richard B Russell,2.5484604663725806E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.59559879836941,34.050640844550465]}"
0000000000000000081c_0,Power Plant,West Point (GA),1.9368815056545847E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.17376366379243,32.91876358655986]}"
0000000000000000081d_0,Power Plant,A B Brown,3.824454476088502E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.68904645932709,37.88644710774082]}"
0000000000000000081e_0,Power Plant,Flint Creek,3.111496315152967E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.54319207715903,36.25151329064329]}"
0000000000000000081f_0,Power Plant,Welsh,3.098167309051829E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.85760242660088,33.0445277263366]}"
00000000000000000820_0,Power Plant,Clarence Cannon,2.46879805342557E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65061686229419,39.52138092483835]}"
00000000000000000821_0,Power Plant,Harry Truman,2.3601361693724338E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.41131481916844,38.26373952707102]}"
00000000000000000822_0,Power Plant,Ozark,1.735679039690957E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.78860723849864,35.49692845198289]}"
00000000000000000823_0,Power Plant,Comanche Peak,1.6985222246636616E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.8130597113541,32.2899428876762]}"
00000000000000000824_0,Power Plant,Martin Lake,3.3368124036233456E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.54319207715903,32.2899428876762]}"
00000000000000000825_0,Power Plant,Davis Besse,3.258432577776994E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.09865535747633,41.59648923115444]}"
00000000000000000826_0,Power Plant,Bellefonte,2.7018919218565263E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.92834850245283,34.67946154343413]}"
00000000000000000827_0,Power Plant,Raccoon Mountain,2.259509953335229E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.36240987345752,35.056753962764326]}"
00000000000000000828_0,Power Plant,Sequoyah,2.0392393142555773E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.11088159390407,35.24540017242943]}"
00000000000000000829_0,Power Plant,Callaway,2.708630688071897E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7763810020709,38.76679608617795]}"
0000000000000000082a_0,Power Plant,New Haven Harbor,5.632219601619633E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.91176003556096,41.28207888171261]}"
0000000000000000082b_0,Power Plant,New Melones,2.0394787468520362E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.51348694105441,37.94932917762919]}"
0000000000000000082c_0,Power Plant,Crystal,1.1043161754145948E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.62266261393927,38.515267806624486]}"
0000000000000000082d_0,Power Plant,Grand Coulee,1.4610894257769854E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.00431726373361,47.94757828987946]}"
0000000000000000082e_0,Power Plant,Hunter,1.2655526857074098E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.01829438791107,39.14408850550815]}"
0000000000000000082f_0,Power Plant,Rockport,3.78722561215832E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.06022576044343,37.94932917762919]}"
00000000000000000830_0,Power Plant,Bath County,1.548413126942245E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.82878772328128,38.20085745718265]}"
00000000000000000831_0,Power Plant,North Anna,2.704328443287884E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.81656148685354,38.075093317405916]}"
00000000000000000832_0,Power Plant,Laurel Dam,1.9471722766041255E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2934146853553,36.94321605941532]}"
00000000000000000833_0,Power Plant,Libby,1.054727955944045E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.29427514031998,48.38775277909802]}"
00000000000000000834_0,Power Plant,Cushaw,1.691600353497893E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.38861323406272,37.572036758298985]}"
00000000000000000835_0,Power Plant,Low Moor,1.7466755352704442E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.89166979316964,37.76068296796409]}"
00000000000000000836_0,Power Plant,Northern Neck,2.629517337487021E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.68468422886295,37.94932917762919]}"
00000000000000000837_0,Power Plant,Chesapeake,2.8598597488854934E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,36.75456984975022]}"
00000000000000000838_0,Power Plant,Possum Point,2.8243696438603836E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.25062285785825,38.515267806624486]}"
00000000000000000839_0,Power Plant,Surry,2.3500863568969614E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.68468422886295,37.19474433896879]}"
0000000000000000083a_0,Power Plant,Snowden,1.691600353497893E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.38861323406272,37.572036758298985]}"
0000000000000000083b_0,Power Plant,Pinnacles,1.886132332696366E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.45760842216494,36.69168777986186]}"
0000000000000000083c_0,Power Plant,Martinsville,2.2572299857785713E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.89166979316964,36.69168777986186]}"
0000000000000000083d_0,Power Plant,Radford,1.465479949381735E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.58337256194167,37.068980199192055]}"
0000000000000000083e_0,Power Plant,John H Kerr,1.8778657471957887E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.31961804596048,36.62880570997349]}"
0000000000000000083f_0,Power Plant,Philpott Lake,2.143985435638808E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,36.75456984975022]}"
00000000000000000840_0,Power Plant,Transalta Centralia Generation,2.7993324450255458E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.84012352692396,46.7528189620005]}"
00000000000000000841_0,Power Plant,Merwin,2.8102383357157176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.52571317748213,45.93535205345173]}"
