system:index,institution_type,name,no2,.geo
00000000000000000086_0,Fortune 500 HQ,"443. AK Steel Holding, West Chester, OH, USA",2.814129489642285E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.33795740060208,40.21308369361038]}"
00000000000000000087_0,Fortune 500 HQ,"322. Interpublic Group of Companies, Third Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000088_0,Fortune 500 HQ,"442, Blackstone Group LP New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000089_0,Fortune 500 HQ,"441. Markel Corporation, Glen Allen, VA, USA",2.694764879726041E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.56503320730009,37.63491882818735]}"
0000000000000000008a_0,Fortune 500 HQ,"321. Autoliv Americas, Pacific Drive, Auburn Hills, MI, USA",3.4181995896178116E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28730156714144,42.66548441925667]}"
0000000000000000008b_0,Fortune 500 HQ,"440. CMS Energy, Jackson, MI, USA",3.0119986107489607E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,42.22530993003811]}"
0000000000000000008c_0,Fortune 500 HQ,"439. Asbury Automotive Group, Premiere Duluth, GA, USA",3.364285523840695E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.1047684756902,33.9877587746621]}"
0000000000000000008d_0,Fortune 500 HQ,"320. DCP Midstream Partners LP, 17th Street, Denver, CO, USA",5.6791397915338495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.98161567862788,39.772909204391816]}"
0000000000000000008e_0,Fortune 500 HQ,"438. Owens-Illinois, Perrysburg, OH, USA",4.2176940192355547E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.66459398647163,41.533607161266076]}"
0000000000000000008f_0,Fortune 500 HQ,"437. Alleghany Corporation, Broadway, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000090_0,Fortune 500 HQ,"319. Boston Scientific Corporation, Boston Scientific Way, Marlborough, MA, USA",3.8005839078673045E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.59123656790527,42.35107406981484]}"
00000000000000000091_0,Fortune 500 HQ,"436. MasTec Network Solutions,  Gables, FL, USA",3.610716364898067E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.26896221249984,25.750207619286083]}"
00000000000000000092_0,Fortune 500 HQ,318. Xerox,5.037657098739503E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4148165946679,41.09343267204751]}"
00000000000000000093_0,Fortune 500 HQ,"435. Arthur Gallagher Rolling Meadows, IL, USA",8.041145309899753E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.00345680876892,42.03666372037301]}"
00000000000000000094_0,Fortune 500 HQ,"434. Olin Corporation,Clayton, MO, USA",4.717377712455083E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33009339463848,38.64103194640121]}"
00000000000000000095_0,Fortune 500 HQ,317. Owens & Minor,2.715267410409276E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.37638699763498,37.63491882818735]}"
00000000000000000096_0,Fortune 500 HQ,"433. Travelcenters of America, Westlake, Ohio, USA",2.638127842920371E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.90389602959738,41.47072509137771]}"
00000000000000000097_0,Fortune 500 HQ,"316. Sonic Automotive, Colwick Road, Charlotte, NC, USA",3.625075992940776E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.77201877160678,35.18251810254106]}"
00000000000000000098_0,Fortune 500 HQ,"432. Packaging Corp of America, Lake Forest, IL, USA",4.7751262162570804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.288191999926475]}"
00000000000000000099_0,Fortune 500 HQ,315. Mohawk Industries,2.6367252863825565E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92223538423896,34.49081533376903]}"
0000000000000000009a_0,Fortune 500 HQ,"431. Owens Corning, Toledo, OH, USA",4.46154823383406E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5388298466949,41.65937130104281]}"
0000000000000000009b_0,Fortune 500 HQ,314. Republic Services,5.928028163179122E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.08728957601329,33.4218201456668]}"
0000000000000000009c_0,Fortune 500 HQ,"430. Insight Enterprises, Inc., Tempe, AZ, USA",3.825031959111018E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,33.35893807577843]}"
0000000000000000009d_0,Fortune 500 HQ,"429. Sanmina Corporation, San Jose, CA, USA",4.416408532822157E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.383390548633884]}"
0000000000000000009e_0,Fortune 500 HQ,"428. Toll Brothers, Horsham, PA, USA",3.9281851357117466E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.11263248165379,40.15020162372201]}"
0000000000000000009f_0,Fortune 500 HQ,313. Eastman Chemical,2.1006878309715002E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.53271672848103,36.565923640085124]}"
000000000000000000a0_0,Fortune 500 HQ,"427. American Financial Group, Cincinnati, OH, USA",4.4671309054528835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,39.081206435619784]}"
000000000000000000a1_0,Fortune 500 HQ,312. PulteGroup,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
000000000000000000a2_0,Fortune 500 HQ,"426. Celanese Corporation,  Irving, TX, USA",5.349335236583694E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.93271073291696,32.855881516671495]}"
000000000000000000a3_0,Fortune 500 HQ,"425. Avery Dennison, Glendale, CA, USA",1.0546066063994422E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.11352291443883]}"
000000000000000000a4_0,Fortune 500 HQ,311. Leidos Holdings,2.7033178018008226E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43926906752336,37.572036758298985]}"
000000000000000000a5_0,Fortune 500 HQ,"424. NVR Inc, Reston, VA, USA",3.329498024238125E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.37638699763498,38.95544229584305]}"
000000000000000000a6_0,Fortune 500 HQ,"423. Graybar Electric Supply, St. Louis, MO, USA",4.495613702345313E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33009339463848,38.70391401628958]}"
000000000000000000a7_0,Fortune 500 HQ,"422. Everett, WA, USA",4.414802157374611E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2113028280403,47.94757828987946]}"
000000000000000000a8_0,Fortune 500 HQ,"421. Western & Southern Financial Group Findlay, OH, USA",3.211821272954654E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60171191658327,41.030550602159146]}"
000000000000000000a9_0,Fortune 500 HQ,"420. Spirit Aerosystems Holdings, Wichita, KS, USA",2.9035851185015943E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.31000315224716,37.69780089807572]}"
000000000000000000aa_0,Fortune 500 HQ,"419. Newmont Goldcorp, Greenwood Village, CO, USA",3.891091069580857E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.98161567862788,39.64714506461508]}"
000000000000000000ab_0,Fortune 500 HQ,"418. American Axle and Manufacturing, Detroit, MI, USA",4.6757924824856683E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,42.35107406981484]}"
000000000000000000ac_0,Fortune 500 HQ,"417. Magellan Health, Scottsdale, AZ, USA",5.907683353465566E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.8986433663482,33.48470221555516]}"
000000000000000000ad_0,Fortune 500 HQ,"416. Motorola Solutions Inc, Chicago, IL, USA",6.90932632450495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.91089958059627]}"
000000000000000000ae_0,Fortune 500 HQ,"415. Citizens Financial Group, Providence, RI, USA",4.2314302952772564E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.40259035824016,41.84801751070791]}"
000000000000000000af_0,Fortune 500 HQ,"414. J M Smucker Co Store & Cafe,  Orville, OH, USA",3.094794070815654E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.77813188982064,40.77902232260568]}"
000000000000000000b0_0,Fortune 500 HQ,"413. Keycorp, Cleveland, OH, USA",2.8682844572721517E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.4637215403788,41.40784302148934]}"
000000000000000000b1_0,Fortune 500 HQ,"412. Dover Corporation, IL, USA",8.688017312891784E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.00345680876892,41.84801751070791]}"
000000000000000000b2_0,Fortune 500 HQ,"411. Apache Corp, Houston, TX, USA",4.044040016268735E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.48642312548454,29.77466009214154]}"
000000000000000000b3_0,Fortune 500 HQ,"410. American Tower Corporation, Boston, MA, USA",7.673807305835998E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08818000879833,42.35107406981484]}"
000000000000000000b4_0,Fortune 500 HQ,"409. Keurig Dr Pepper, Inc., Burlington, MA, USA",4.182142707077895E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.21394414857507,42.47683820959158]}"
000000000000000000b5_0,Fortune 500 HQ,"408. Casey's General Stores Inc, IA, USA",3.2588256666099785E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.59996102883355,41.72225337093118]}"
000000000000000000b6_0,Fortune 500 HQ,"407. Raymond James Financial, St. Petersburg, FL, USA",2.938513421687648E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.65848086825777,27.888197995490543]}"
000000000000000000b7_0,Fortune 500 HQ,"406. Weyerhaeuser Company Seattle, WA, USA",6.702698886189212E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33706696781704,47.57028587054926]}"
000000000000000000b8_0,Fortune 500 HQ,"405. Activision Blizzard, Santa Monica, CA, USA",6.487029927552887E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.43837863473831,34.050640844550465]}"
000000000000000000b9_0,Fortune 500 HQ,"404. Quest Diagnostics Corporate, Secaucus, NJ, USA",1.041311030998537E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04363729355155,40.77902232260568]}"
000000000000000000ba_0,Fortune 500 HQ,"403. Constellation Brands Inc, High Point Drive, Victor, NY, USA",2.4585524338437177E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43926906752336,43.042776838586875]}"
000000000000000000bb_0,Fortune 500 HQ,"402. Fidelity National Financial, Inc.,, Riverside Avenue, Jacksonville, FL, USA",4.881456158626854E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.65236775004391,30.34059872113684]}"
000000000000000000bc_0,Fortune 500 HQ,"401. A-Mark Previous Metals El Segundo, CA, USA",7.560481997789541E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.43837863473831,33.92487670477373]}"
000000000000000000bd_0,Fortune 500 HQ,"400. UGI Corporation, North Gulph Road, King of Prussia, PA, USA",3.61618853496632E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.42704283109562,40.087319553833645]}"
000000000000000000be_0,Fortune 500 HQ,310. United Natural Foods,4.2314302952772564E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.40259035824016,41.84801751070791]}"
000000000000000000bf_0,Fortune 500 HQ,309. Chesapeake Energy,2.9666195539872207E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.49864936191227,35.49692845198289]}"
000000000000000000c0_0,Fortune 500 HQ,308. Navistar International,8.643935877611708E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.06633887865729,41.785135440819545]}"
000000000000000000c1_0,Fortune 500 HQ,307. Delek US Holdings,3.2817936218050236E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,36.06286708097819]}"
000000000000000000c2_0,Fortune 500 HQ,306. American Family Insurance Group,3.513738336305747E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.38686234631298,43.042776838586875]}"
000000000000000000c3_0,Fortune 500 HQ,305. IQVIA Holdings,2.1905703741293485E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,35.99998501108983]}"
000000000000000000c4_0,Fortune 500 HQ,304. SunTrust Banks,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
000000000000000000c5_0,Fortune 500 HQ,303. Ally Financial,4.6757924824856683E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,42.35107406981484]}"
000000000000000000c6_0,Fortune 500 HQ,302. Targa Resources,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
000000000000000000c7_0,Fortune 500 HQ,"301. BorgWarner Propulsion Technical Center, Automation Avenue, Auburn Hills, MI, USA",3.07430931107466E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.22441949725307,42.72836648914504]}"
000000000000000000c8_0,Fortune 500 HQ,"300. Silver Spring, MD, USA",4.025765574761655E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.99909457830478,39.01832436573142]}"
000000000000000000c9_0,Fortune 500 HQ,"299. CenterPoint Energy Plaza, Louisiana Street, Houston, TX, USA",4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
000000000000000000ca_0,Fortune 500 HQ,"298. Pacific Life Insurance Co, Newport Center Drive, Newport Beach, CA, USA",3.4686921581428845E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.87244000574302,33.610466355331894]}"
000000000000000000cb_0,Fortune 500 HQ,297. DEVON ENERGY,2.9666195539872207E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.49864936191227,35.49692845198289]}"
000000000000000000cc_0,Fortune 500 HQ,296. AES,4.2878154768605895E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.12485871808151,38.89256022595468]}"
000000000000000000cd_0,Fortune 500 HQ,295. EBAY,4.5630690016335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.32050847874552]}"
000000000000000000ce_0,Fortune 500 HQ,294. Molson Coors Brewing,4.5773607170125637E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.98161567862788,39.71002713450345]}"
000000000000000000cf_0,Fortune 500 HQ,293. Universal Health Services,3.8014206732591995E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.36416076120726,40.087319553833645]}"
000000000000000000d0_0,Fortune 500 HQ,292. Live Nation Entertainment,7.190146252973446E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.37549656484994,34.050640844550465]}"
000000000000000000d1_0,Fortune 500 HQ,291. NRG Energy,5.591013023542121E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.67245799243523,40.33884783338711]}"
000000000000000000d2_0,Fortune 500 HQ,"290. L3 Technologies, Third Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
000000000000000000d3_0,Fortune 500 HQ,"289. Charles Schwab, Main Street, San Francisco, CA, USA",3.726038482694589E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.76068296796409]}"
000000000000000000d4_0,Fortune 500 HQ,288. Entergy,3.852542997745758E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07856511508501,29.96330630180664]}"
000000000000000000d5_0,Fortune 500 HQ,287. Lam Research,3.9869039595674335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.572036758298985]}"
000000000000000000d6_0,Fortune 500 HQ,286. Baxter International,5.166900175112131E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.16242786014974]}"
000000000000000000d7_0,Fortune 500 HQ,285. Office Depot,2.8531522302995913E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.14319807272311,26.37902831816975]}"
000000000000000000d8_0,Fortune 500 HQ,284. Crown Holdings,4.1540519113838414E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.86110420210032,40.275965763498746]}"
000000000000000000d9_0,Fortune 500 HQ,283. Quanta Service,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
000000000000000000da_0,Fortune 500 HQ,282. W.W. Grainger,4.7751262162570804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.288191999926475]}"
000000000000000000db_0,Fortune 500 HQ,281. AutoZone,4.498879346366405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07856511508501,35.11963603265269]}"
000000000000000000dc_0,Fortune 500 HQ,280. Expedia Group,5.832052186646674E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2113028280403,47.63316794043763]}"
000000000000000000dd_0,Fortune 500 HQ,279. Corning,1.9272584529567776E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.06197664819315,42.16242786014974]}"
000000000000000000de_0,Fortune 500 HQ,278. Laboratory Corp. of America,2.2118535676440895E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.45149530395108,36.125749150866554]}"
000000000000000000df_0,Fortune 500 HQ,277. Norfolk Southern,3.69190671388701E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,36.88033398952695]}"
000000000000000000e0_0,Fortune 500 HQ,"276. Huntsman LLC, Woodloch Forest Drive, The Woodlands, TX, USA",2.7443928039643473E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.48642312548454,30.151952511471737]}"
000000000000000000e1_0,Fortune 500 HQ,"275. Reliance Steel & Aluminum Co, South Grand Avenue, Los Angeles, CA, USA",1.1903557135087366E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.2497324250732,34.050640844550465]}"
000000000000000000e2_0,Fortune 500 HQ,"274. Xcel Energy, Nicollet Mall, Minneapolis, MN, USA",4.766322957067659E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,44.992121005126236]}"
000000000000000000e3_0,Fortune 500 HQ,273. Unum Group,2.6629142836246793E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.29952780356916,35.056753962764326]}"
000000000000000000e4_0,Fortune 500 HQ,"272. Group 1 Automotive, Gessner Road, Houston, TX, USA",3.9201244378385264E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.54930519537291,29.77466009214154]}"
000000000000000000e5_0,Fortune 500 HQ,271. BALL,4.160648244832889E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.10737981840461,39.89867334416855]}"
000000000000000000e6_0,Fortune 500 HQ,270. Farmers Insurance Exchange,3.325703199931959E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77112833882174,38.70391401628958]}"
000000000000000000e7_0,Fortune 500 HQ,269. Sempra Energy,3.416204372177963E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18073723697098,32.73011737689477]}"
000000000000000000e8_0,Fortune 500 HQ,268. Nvidia,4.416408532822157E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.383390548633884]}"
000000000000000000e9_0,Fortune 500 HQ,267. Tenneco,4.7751262162570804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.288191999926475]}"
000000000000000000ea_0,Fortune 500 HQ,"266. MGM Resorts International Career Center, Grier Drive, Las Vegas, NV, USA",4.7899856846536706E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.16851100054325,36.06286708097819]}"
000000000000000000eb_0,Fortune 500 HQ,265. Lithia Motors,2.448459111922232E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.90300559681233,42.35107406981484]}"
000000000000000000ec_0,Fortune 500 HQ,264. Steel Dynamics,3.985673886299814E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.11088159390407,41.09343267204751]}"
000000000000000000ed_0,Fortune 500 HQ,"263. FirstEnergy Corp., South Main Street, Akron, OH, USA",3.496787924516406E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.52660361026717,41.09343267204751]}"
000000000000000000ee_0,Fortune 500 HQ,262. LKQ,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
000000000000000000ef_0,Fortune 500 HQ,261. J.C. Penney,3.684942580208026E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.6811824533635,33.0445277263366]}"
000000000000000000f0_0,Fortune 500 HQ,"260. CSX Corporation, Water Street, Jacksonville, FL, USA",4.881456158626854E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.65236775004391,30.34059872113684]}"
000000000000000000f1_0,Fortune 500 HQ,"259. Consolidated Edison Inc, East 16th Street, New York, NY, USA",1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000000f2_0,Fortune 500 HQ,"258. Bed Bath & Beyond, Broadway, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
000000000000000000f3_0,Fortune 500 HQ,257. Murphy USA,1.649679917595742E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.65672998050805,33.2331739360017]}"
000000000000000000f4_0,Fortune 500 HQ,"256. ONEOK Field, North Elgin Avenue, Tulsa, OK, USA",3.92180980442378E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.98947968459147,36.18863122075492]}"
000000000000000000f5_0,Fortune 500 HQ,"255. Edison International, Walnut Grove Avenue, Rosemead, CA, USA",1.3405458911391522E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.06108621540811,34.050640844550465]}"
000000000000000000f6_0,Fortune 500 HQ,"254. Global Partners LP, South Street, Waltham, MA, USA",4.068740087849906E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.27682621846343,42.35107406981484]}"
000000000000000000f7_0,Fortune 500 HQ,"253. Discover Financial Services, Lake Cook Road, Riverwoods, IL, USA",5.460133270721705E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,42.16242786014974]}"
000000000000000000f8_0,Fortune 500 HQ,252.VF,2.6885606757914922E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.7659056533929,36.06286708097819]}"
000000000000000000f9_0,Fortune 500 HQ,"251. Reinsurance Group of America Inc., Swingley Ridge Road, Chesterfield, MO, USA",4.0821920028886816E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58162167419195,38.64103194640121]}"
000000000000000000fa_0,Fortune 500 HQ,"250. Core-Mark Holding, South San Francisco, CA, USA",4.161738017532008E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.63491882818735]}"
000000000000000000fb_0,Fortune 500 HQ,"249. Ameriprise Financial -  Minneapolis, MN, USA",4.766322957067659E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,44.992121005126236]}"
000000000000000000fc_0,Fortune 500 HQ,"221. Viacom, Broadway, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
000000000000000000fd_0,Fortune 500 HQ,"247. State Street Corporation, Boston, MA, USA",7.673807305835998E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08818000879833,42.35107406981484]}"
000000000000000000fe_0,Fortune 500 HQ,"246. BB and T Corp Winston-Salem, NC, USA",2.97836224884941E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.26896221249984,36.125749150866554]}"
000000000000000000ff_0,Fortune 500 HQ,"245. BJ's Wholesale Club, Westborough, MA, USA",3.884486530140501E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.59123656790527,42.288191999926475]}"
00000000000000000100_0,Fortune 500 HQ,"244. Guardian Life Ins. Co. of America, New York, NY, USA",1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
00000000000000000101_0,Fortune 500 HQ,"243. Newell Brands Hoboken, NJ, USA",1.1179366147879765E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04363729355155,40.71614025271731]}"
00000000000000000102_0,Fortune 500 HQ,"242. Henry Schein Inc, Melville, NY, USA",5.9637985140385424E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4148165946679,40.77902232260568]}"
00000000000000000103_0,Fortune 500 HQ,"241. L Brands OH, USA",2.8635219148188152E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.7842450080345,39.96155541405691]}"
00000000000000000104_0,Fortune 500 HQ,"240. Salesforce.com San Francisco, CA, USA",3.726038482694589E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.76068296796409]}"
00000000000000000105_0,Fortune 500 HQ,"239. ADP Roseland, Adp Boulevard, Roseland, NJ, USA",5.208580005598958E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.29516557310502,40.841904392494044]}"
00000000000000000106_0,Fortune 500 HQ,"238. Dominion Energy Richmond, VA, USA",2.7033178018008226E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.43926906752336,37.572036758298985]}"
00000000000000000107_0,Fortune 500 HQ,"237.  Anadarko,The Woodlands, Texas, USA",2.7443928039643473E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.48642312548454,30.151952511471737]}"
00000000000000000108_0,Fortune 500 HQ,"236. Alcoa Corporation, Pittsburgh, PA, USA",3.774325011085493E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.01743393294637,40.46461197316385]}"
00000000000000000109_0,Fortune 500 HQ,"235. Biogen, Cambridge, MA, USA",7.673807305835998E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08818000879833,42.35107406981484]}"
0000000000000000010a_0,Fortune 500 HQ,"234. Kellogg, Battle Creek, MI, USA",2.9199466104059286E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.2366457336808,42.35107406981484]}"
0000000000000000010b_0,Fortune 500 HQ,"233. Stryker, Kalamazoo, MI, USA",3.0296714154986154E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.55105608312263,42.22530993003811]}"
0000000000000000010c_0,Fortune 500 HQ,"232. Dish Network Englewood, CO, USA",2.70097186385743E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.85585153885114,39.52138092483835]}"
0000000000000000010d_0,Fortune 500 HQ,"231. Estee Lauder New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
0000000000000000010e_0,Fortune 500 HQ,"230. Las Vegas Sands Corp Las Vegas, NV, USA",4.7899856846536706E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.16851100054325,36.06286708097819]}"
